label	entity_id	ssid
tRNA pseudouridine(38/39) synthase activity	http://purl.obolibrary.org/obo/GO_0160154	37579
tRNA pseudouridine(13) synthase activity	http://purl.obolibrary.org/obo/GO_0160150	22081
tRNA pseudouridine(32) synthase activity	http://purl.obolibrary.org/obo/GO_0160151	13635
mitochondrial tRNA pseudouridine(27/28) synthase activity	http://purl.obolibrary.org/obo/GO_0160153	21638
regulation of L-methionine import across plasma membrane	http://purl.obolibrary.org/obo/GO_1905624	9967
positive regulation of L-methionine import across plasma membrane	http://purl.obolibrary.org/obo/GO_1905626	16087
regulation of serotonin biosynthetic process	http://purl.obolibrary.org/obo/GO_1905627	41634
negative regulation of alpha-(1->3)-fucosyltransferase activity	http://purl.obolibrary.org/obo/GO_1905620	27204
negative regulation of leaf development	http://purl.obolibrary.org/obo/GO_1905622	37854
negative regulation of serotonin biosynthetic process	http://purl.obolibrary.org/obo/GO_1905628	27335
negative regulation of L-methionine import across plasma membrane	http://purl.obolibrary.org/obo/GO_1905625	2680
positive regulation of leaf development	http://purl.obolibrary.org/obo/GO_1905623	32704
positive regulation of alpha-(1->3)-fucosyltransferase activity	http://purl.obolibrary.org/obo/GO_1905621	2185
positive regulation of serotonin biosynthetic process	http://purl.obolibrary.org/obo/GO_1905629	27507
positive regulation of cellular biosynthetic process	http://purl.obolibrary.org/obo/GO_0031328	20239
ascospore-type prospore-specific spindle pole body remodeling	http://purl.obolibrary.org/obo/GO_0031322	39070
regulation of cellular catabolic process	http://purl.obolibrary.org/obo/GO_0031329	35783
regulation of cellular metabolic process	http://purl.obolibrary.org/obo/GO_0031323	15322
ascospore-type prospore assembly	http://purl.obolibrary.org/obo/GO_0031321	14002
negative regulation of cellular metabolic process	http://purl.obolibrary.org/obo/GO_0031324	35363
regulation of cellular biosynthetic process	http://purl.obolibrary.org/obo/GO_0031326	12261
positive regulation of cellular metabolic process	http://purl.obolibrary.org/obo/GO_0031325	14708
negative regulation of cellular biosynthetic process	http://purl.obolibrary.org/obo/GO_0031327	18062
hexitol dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0031320	41447
somatic diversification of immunoglobulins involved in immune response	http://purl.obolibrary.org/obo/GO_0002208	12506
somatic diversification of DSCAM-based immune receptors	http://purl.obolibrary.org/obo/GO_0002201	23894
somatic diversification of immune receptors	http://purl.obolibrary.org/obo/GO_0002200	30291
behavioral defense response	http://purl.obolibrary.org/obo/GO_0002209	28777
proteolysis by cytosolic proteases associated with antigen processing and presentation	http://purl.obolibrary.org/obo/GO_0002203	28898
somatic diversification of variable lymphocyte receptors of jawless fish	http://purl.obolibrary.org/obo/GO_0002202	20048
somatic recombination of immunoglobulin genes involved in immune response	http://purl.obolibrary.org/obo/GO_0002204	42435
gene conversion of immunoglobulin genes involved in immune response	http://purl.obolibrary.org/obo/GO_0002207	31276
somatic hypermutation of immunoglobulin genes involved in immune response	http://purl.obolibrary.org/obo/GO_0002205	24558
gene conversion of immunoglobulin genes	http://purl.obolibrary.org/obo/GO_0002206	37861
translocation of molecules into symbiont	http://purl.obolibrary.org/obo/GO_0051862	1244
general adaptation syndrome	http://purl.obolibrary.org/obo/GO_0051866	9228
glycolipid binding	http://purl.obolibrary.org/obo/GO_0051861	25757
histone H3K36 demethylase activity	http://purl.obolibrary.org/obo/GO_0051864	32064
protein autoubiquitination	http://purl.obolibrary.org/obo/GO_0051865	18372
general adaptation syndrome, behavioral process	http://purl.obolibrary.org/obo/GO_0051867	1958
gastric inhibitory peptide signaling pathway	http://purl.obolibrary.org/obo/GO_0038192	36221
ethylene receptor activity	http://purl.obolibrary.org/obo/GO_0038199	7766
VEGF-activated neuropilin signaling pathway	http://purl.obolibrary.org/obo/GO_0038190	14393
neuropilin binding	http://purl.obolibrary.org/obo/GO_0038191	14556
urokinase plasminogen activator signaling pathway	http://purl.obolibrary.org/obo/GO_0038195	7863
type III interferon-mediated signaling pathway	http://purl.obolibrary.org/obo/GO_0038196	9629
auxin receptor activity	http://purl.obolibrary.org/obo/GO_0038198	28369
thyroid-stimulating hormone signaling pathway	http://purl.obolibrary.org/obo/GO_0038194	35616
thromboxane A2 signaling pathway	http://purl.obolibrary.org/obo/GO_0038193	42538
1-18:2-2-18:2-sn-glycerol-3-phosphocholine desaturase activity (SN2-18:3 forming)	http://purl.obolibrary.org/obo/GO_0102862	12413
1-18:3-2-18:1-phosphatidylcholine desaturase activity	http://purl.obolibrary.org/obo/GO_0102863	13266
1-18:3-2-18:2-phosphatidylcholine desaturase activity	http://purl.obolibrary.org/obo/GO_0102864	3066
6-hydroxyflavone-glucosyltransferase activity	http://purl.obolibrary.org/obo/GO_0102869	32141
delta6-acyl-lipid desaturase activity	http://purl.obolibrary.org/obo/GO_0102865	10651
molybdenum cofactor sulfurtransferase activity	http://purl.obolibrary.org/obo/GO_0102867	41784
24-epi-campsterol desaturase activity	http://purl.obolibrary.org/obo/GO_0102868	26575
di-homo-gamma-linolenate delta5 desaturase activity	http://purl.obolibrary.org/obo/GO_0102866	8436
heterochromatin organization	http://purl.obolibrary.org/obo/GO_0070828	8152
sister chromatid segregation	http://purl.obolibrary.org/obo/GO_0000819	13548
diacylglycerol diphosphate phosphatase activity	http://purl.obolibrary.org/obo/GO_0000810	133
membrane raft organization	http://purl.obolibrary.org/obo/GO_0031579	5322
DNA integrity checkpoint signaling	http://purl.obolibrary.org/obo/GO_0031570	6419
mitotic intra-S DNA damage checkpoint signaling	http://purl.obolibrary.org/obo/GO_0031573	15262
spindle checkpoint signaling	http://purl.obolibrary.org/obo/GO_0031577	22774
mitotic G1 DNA damage checkpoint signaling	http://purl.obolibrary.org/obo/GO_0031571	18879
mitotic spindle orientation checkpoint signaling	http://purl.obolibrary.org/obo/GO_0031578	38710
ATPase-coupled urea transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0033221	42197
dsRNA transport	http://purl.obolibrary.org/obo/GO_0033227	29504
cysteine export across plasma membrane	http://purl.obolibrary.org/obo/GO_0033228	36357
2-aminoethylphosphonate binding	http://purl.obolibrary.org/obo/GO_0033226	29575
xylose binding	http://purl.obolibrary.org/obo/GO_0033222	5231
2-aminoethylphosphonate transport	http://purl.obolibrary.org/obo/GO_0033223	26413
cysteine transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0033229	33607
ATPase-coupled 2-aminoethylphosphonate transporter activity	http://purl.obolibrary.org/obo/GO_0033225	28195
cellular response to thyroxine stimulus	http://purl.obolibrary.org/obo/GO_0097069	13397
anterior head development	http://purl.obolibrary.org/obo/GO_0097065	24200
response to thyroid hormone	http://purl.obolibrary.org/obo/GO_0097066	19812
response to thyroxine	http://purl.obolibrary.org/obo/GO_0097068	35169
ncRNA export from nucleus	http://purl.obolibrary.org/obo/GO_0097064	26953
cellular response to thyroid hormone stimulus	http://purl.obolibrary.org/obo/GO_0097067	23431
dendritic spine organization	http://purl.obolibrary.org/obo/GO_0097061	31330
dendritic spine maintenance	http://purl.obolibrary.org/obo/GO_0097062	7177
cadmium ion sensor activity	http://purl.obolibrary.org/obo/GO_0097063	44207
RNA binding	http://purl.obolibrary.org/obo/GO_0003723	1558
telomerase activity	http://purl.obolibrary.org/obo/GO_0003720	8158
double-stranded RNA adenosine deaminase activity	http://purl.obolibrary.org/obo/GO_0003726	33745
telomerase RNA reverse transcriptase activity	http://purl.obolibrary.org/obo/GO_0003721	11923
RNA helicase activity	http://purl.obolibrary.org/obo/GO_0003724	608
mRNA binding	http://purl.obolibrary.org/obo/GO_0003729	18699
single-stranded RNA binding	http://purl.obolibrary.org/obo/GO_0003727	32845
double-stranded RNA binding	http://purl.obolibrary.org/obo/GO_0003725	19085
superoxide reductase activity	http://purl.obolibrary.org/obo/GO_0050605	7171
thiophene-2-carbonyl-CoA monooxygenase activity	http://purl.obolibrary.org/obo/GO_0050603	7772
acyl-CoA 11-(E)-desaturase activity	http://purl.obolibrary.org/obo/GO_0050600	29827
phosphonate dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0050609	43974
mycothiol-dependent formaldehyde dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0050607	4446
taxadiene 5-alpha-hydroxylase activity	http://purl.obolibrary.org/obo/GO_0050604	4737
4-carboxy-2-hydroxymuconate semialdehyde hemiacetal dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0050606	7374
vanillin dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0050608	2231
negative regulation of leukocyte mediated immunity	http://purl.obolibrary.org/obo/GO_0002704	23618
negative regulation of lymphocyte mediated immunity	http://purl.obolibrary.org/obo/GO_0002707	13045
negative regulation of production of molecular mediator of immune response	http://purl.obolibrary.org/obo/GO_0002701	4001
regulation of T cell mediated immunity	http://purl.obolibrary.org/obo/GO_0002709	19225
regulation of leukocyte mediated immunity	http://purl.obolibrary.org/obo/GO_0002703	13441
positive regulation of leukocyte mediated immunity	http://purl.obolibrary.org/obo/GO_0002705	19362
positive regulation of production of molecular mediator of immune response	http://purl.obolibrary.org/obo/GO_0002702	5548
regulation of lymphocyte mediated immunity	http://purl.obolibrary.org/obo/GO_0002706	6244
regulation of production of molecular mediator of immune response	http://purl.obolibrary.org/obo/GO_0002700	11720
positive regulation of lymphocyte mediated immunity	http://purl.obolibrary.org/obo/GO_0002708	5312
mitotic cell cycle	http://purl.obolibrary.org/obo/GO_0000278	25090
polysaccharide catabolic process	http://purl.obolibrary.org/obo/GO_0000272	2200
peptidoglycan metabolic process	http://purl.obolibrary.org/obo/GO_0000270	24850
M phase	http://purl.obolibrary.org/obo/GO_0000279	20271
polysaccharide biosynthetic process	http://purl.obolibrary.org/obo/GO_0000271	18120
[cytochrome c]-lysine N-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0000277	21465
orbitofrontal cortex development	http://purl.obolibrary.org/obo/GO_0021769	5565
limbic system development	http://purl.obolibrary.org/obo/GO_0021761	44369
mammillary body development	http://purl.obolibrary.org/obo/GO_0021767	11447
subthalamic nucleus development	http://purl.obolibrary.org/obo/GO_0021763	8540
amygdala development	http://purl.obolibrary.org/obo/GO_0021764	26558
nucleus accumbens development	http://purl.obolibrary.org/obo/GO_0021768	23029
substantia nigra development	http://purl.obolibrary.org/obo/GO_0021762	10712
hippocampus development	http://purl.obolibrary.org/obo/GO_0021766	12701
cingulate gyrus development	http://purl.obolibrary.org/obo/GO_0021765	12083
oxysterol 7-alpha-hydroxylase activity	http://purl.obolibrary.org/obo/GO_0008396	8801
steroid hydroxylase activity	http://purl.obolibrary.org/obo/GO_0008395	6788
testosterone 16-alpha-hydroxylase activity	http://purl.obolibrary.org/obo/GO_0008390	28171
sterol 14-demethylase activity	http://purl.obolibrary.org/obo/GO_0008398	38411
arachidonic acid epoxygenase activity	http://purl.obolibrary.org/obo/GO_0008392	3455
arachidonic acid monooxygenase activity	http://purl.obolibrary.org/obo/GO_0008391	3418
sterol 12-alpha-hydroxylase activity	http://purl.obolibrary.org/obo/GO_0008397	18460
naphthalene hydroxylase activity	http://purl.obolibrary.org/obo/GO_0008399	9532
adaptation of rhodopsin mediated signaling	http://purl.obolibrary.org/obo/GO_0016062	22916
immunoglobulin mediated immune response	http://purl.obolibrary.org/obo/GO_0016064	13178
type I hypersensitivity	http://purl.obolibrary.org/obo/GO_0016068	16703
rhodopsin biosynthetic process	http://purl.obolibrary.org/obo/GO_0016063	839
regulation of light-activated channel activity	http://purl.obolibrary.org/obo/GO_0016061	30556
metarhodopsin inactivation	http://purl.obolibrary.org/obo/GO_0016060	1681
malate-aspartate shuttle	http://purl.obolibrary.org/obo/GO_0043490	42223
regulation of protein heterodimerization activity	http://purl.obolibrary.org/obo/GO_0043497	27310
regulation of protein homodimerization activity	http://purl.obolibrary.org/obo/GO_0043496	19001
phosphatidylinositol 3-kinase/protein kinase B signal transduction	http://purl.obolibrary.org/obo/GO_0043491	36539
protein-membrane adaptor activity	http://purl.obolibrary.org/obo/GO_0043495	16949
starch binding	http://purl.obolibrary.org/obo/GO_2001070	12779
maltoheptaose binding	http://purl.obolibrary.org/obo/GO_2001071	10370
galactomannan binding	http://purl.obolibrary.org/obo/GO_2001072	15759
(1->6)-beta-D-glucan binding	http://purl.obolibrary.org/obo/GO_2001078	31326
negative regulation of metanephric ureteric bud development	http://purl.obolibrary.org/obo/GO_2001075	5184
positive regulation of metanephric ureteric bud development	http://purl.obolibrary.org/obo/GO_2001076	17519
regulation of metanephric ureteric bud development	http://purl.obolibrary.org/obo/GO_2001074	33334
cyclodextrin binding	http://purl.obolibrary.org/obo/GO_2001073	27413
(1->3),(1->4)-beta-glucan binding	http://purl.obolibrary.org/obo/GO_2001077	34250
beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-D-Glc binding	http://purl.obolibrary.org/obo/GO_2001079	41496
glycoprotein transport	http://purl.obolibrary.org/obo/GO_0034436	36252
bis(5'-adenosyl)-pentaphosphatase activity	http://purl.obolibrary.org/obo/GO_0034432	29000
bis(5'-adenosyl)-hexaphosphatase activity	http://purl.obolibrary.org/obo/GO_0034431	2365
lipoprotein amino acid oxidation	http://purl.obolibrary.org/obo/GO_0034438	15216
lipoprotein lipid oxidation	http://purl.obolibrary.org/obo/GO_0034439	42078
monoubiquitinated protein deubiquitination	http://purl.obolibrary.org/obo/GO_0035520	10813
NADH pyrophosphatase activity	http://purl.obolibrary.org/obo/GO_0035529	5832
3-hydroxypropionate dehydrogenase (NADP+) activity	http://purl.obolibrary.org/obo/GO_0035527	24788
proline transmembrane transport	http://purl.obolibrary.org/obo/GO_0035524	6582
retrograde transport, plasma membrane to Golgi	http://purl.obolibrary.org/obo/GO_0035526	16986
protein K29-linked deubiquitination	http://purl.obolibrary.org/obo/GO_0035523	32605
aspartate dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0033735	13950
arogenate dehydrogenase [NAD(P)+] activity	http://purl.obolibrary.org/obo/GO_0033731	24833
1-pyrroline dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0033737	4500
pyrroloquinoline-quinone synthase activity	http://purl.obolibrary.org/obo/GO_0033732	34680
L-lysine 6-oxidase activity	http://purl.obolibrary.org/obo/GO_0033736	2027
preQ1 synthase activity	http://purl.obolibrary.org/obo/GO_0033739	19500
methylenetetrahydrofolate reductase (ferredoxin) activity	http://purl.obolibrary.org/obo/GO_0033738	2499
arogenate dehydrogenase (NADP+) activity	http://purl.obolibrary.org/obo/GO_0033730	11162
(R)-benzylsuccinyl-CoA dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0033734	2307
protein localization to growing cell tip	http://purl.obolibrary.org/obo/GO_1902486	41213
cytotoxic T cell apoptotic process	http://purl.obolibrary.org/obo/GO_1902483	3246
regulatory T cell apoptotic process	http://purl.obolibrary.org/obo/GO_1902482	42105
protein localization to non-growing cell tip	http://purl.obolibrary.org/obo/GO_1902487	35572
protein localization to mitotic spindle	http://purl.obolibrary.org/obo/GO_1902480	3870
gamma-tubulin complex assembly	http://purl.obolibrary.org/obo/GO_1902481	33032
L-cysteine binding	http://purl.obolibrary.org/obo/GO_1902485	6837
hepatoblast apoptotic process	http://purl.obolibrary.org/obo/GO_1902489	10656
Sertoli cell apoptotic process	http://purl.obolibrary.org/obo/GO_1902484	43785
cholangiocyte apoptotic process	http://purl.obolibrary.org/obo/GO_1902488	43750
ATP phosphoribosyltransferase activity	http://purl.obolibrary.org/obo/GO_0003879	5034
6-phosphofructo-2-kinase activity	http://purl.obolibrary.org/obo/GO_0003873	20315
5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0003871	41869
6-pyruvoyltetrahydropterin synthase activity	http://purl.obolibrary.org/obo/GO_0003874	26482
AMP deaminase activity	http://purl.obolibrary.org/obo/GO_0003876	36223
ATP adenylyltransferase activity	http://purl.obolibrary.org/obo/GO_0003877	4608
5-aminolevulinate synthase activity	http://purl.obolibrary.org/obo/GO_0003870	7176
ADP-ribosylarginine hydrolase activity	http://purl.obolibrary.org/obo/GO_0003875	31758
ATP citrate synthase activity	http://purl.obolibrary.org/obo/GO_0003878	21391
6-phosphofructokinase activity	http://purl.obolibrary.org/obo/GO_0003872	44127
2-phenylethylamine receptor activity	http://purl.obolibrary.org/obo/GO_1990080	26521
response to nerve growth factor	http://purl.obolibrary.org/obo/GO_1990089	30955
trimethylamine receptor activity	http://purl.obolibrary.org/obo/GO_1990081	13715
lens fiber cell apoptotic process	http://purl.obolibrary.org/obo/GO_1990086	29557
[methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase	http://purl.obolibrary.org/obo/GO_1990088	3570
indolebutyric acid metabolic process	http://purl.obolibrary.org/obo/GO_0080024	33699
nitrile biosynthetic process	http://purl.obolibrary.org/obo/GO_0080028	4586
response to benzoic acid	http://purl.obolibrary.org/obo/GO_0080021	11870
response to herbivore	http://purl.obolibrary.org/obo/GO_0080027	13032
phosphatidylinositol-3,5-bisphosphate binding	http://purl.obolibrary.org/obo/GO_0080025	16966
primary root development	http://purl.obolibrary.org/obo/GO_0080022	20165
regulation of coenzyme A biosynthetic process	http://purl.obolibrary.org/obo/GO_0080020	1631
response to indolebutyric acid	http://purl.obolibrary.org/obo/GO_0080026	17753
cellular response to boron-containing substance levels	http://purl.obolibrary.org/obo/GO_0080029	7715
asymmetric Golgi ribbon formation	http://purl.obolibrary.org/obo/GO_0090164	23679
Golgi distribution to daughter cells	http://purl.obolibrary.org/obo/GO_0090167	40618
Golgi reassembly	http://purl.obolibrary.org/obo/GO_0090168	11060
establishment of epithelial cell polarity	http://purl.obolibrary.org/obo/GO_0090162	16785
regulation of secretion by asymmetric Golgi ribbon formation	http://purl.obolibrary.org/obo/GO_0090165	28240
Golgi ribbon formation	http://purl.obolibrary.org/obo/GO_0090161	11835
regulation of spindle assembly	http://purl.obolibrary.org/obo/GO_0090169	1482
Golgi disassembly	http://purl.obolibrary.org/obo/GO_0090166	4688
Golgi to lysosome transport	http://purl.obolibrary.org/obo/GO_0090160	43191
establishment of epithelial cell planar polarity	http://purl.obolibrary.org/obo/GO_0090163	38282
juvenile hormone epoxide hydrolase activity	http://purl.obolibrary.org/obo/GO_0008096	42350
5S rRNA primary transcript binding	http://purl.obolibrary.org/obo/GO_0008098	24025
ATP-dependent activity, acting on DNA	http://purl.obolibrary.org/obo/GO_0008094	24433
cytoskeletal protein binding	http://purl.obolibrary.org/obo/GO_0008092	16558
retrograde axonal transport	http://purl.obolibrary.org/obo/GO_0008090	32815
cytoskeletal anchor activity	http://purl.obolibrary.org/obo/GO_0008093	20417
5S rRNA binding	http://purl.obolibrary.org/obo/GO_0008097	1930
protein ubiquitination	http://purl.obolibrary.org/obo/GO_0016567	19075
protein import into peroxisome matrix, translocation	http://purl.obolibrary.org/obo/GO_0016561	13519
protein import into peroxisome matrix, docking	http://purl.obolibrary.org/obo/GO_0016560	35179
protein import into peroxisome matrix, receptor recycling	http://purl.obolibrary.org/obo/GO_0016562	35634
negative regulation of nucleobase-containing compound transport	http://purl.obolibrary.org/obo/GO_0032240	38327
regulation of purine nucleoside transport	http://purl.obolibrary.org/obo/GO_0032245	19867
regulation of pyrimidine nucleoside transport	http://purl.obolibrary.org/obo/GO_0032246	20715
regulation of adenosine transport	http://purl.obolibrary.org/obo/GO_0032249	35797
positive regulation of nucleobase-containing compound transport	http://purl.obolibrary.org/obo/GO_0032241	37024
positive regulation of nucleoside transport	http://purl.obolibrary.org/obo/GO_0032244	21552
positive regulation of purine nucleoside transport	http://purl.obolibrary.org/obo/GO_0032248	29473
negative regulation of nucleoside transport	http://purl.obolibrary.org/obo/GO_0032243	26879
negative regulation of purine nucleoside transport	http://purl.obolibrary.org/obo/GO_0032247	42510
regulation of nucleoside transport	http://purl.obolibrary.org/obo/GO_0032242	5684
MAP kinase kinase kinase kinase activity	http://purl.obolibrary.org/obo/GO_0008349	35720
glial cell migration	http://purl.obolibrary.org/obo/GO_0008347	37122
larval walking behavior	http://purl.obolibrary.org/obo/GO_0008346	32766
negative regulation of antimicrobial humoral response	http://purl.obolibrary.org/obo/GO_0008348	36728
adult feeding behavior	http://purl.obolibrary.org/obo/GO_0008343	19594
determination of adult lifespan	http://purl.obolibrary.org/obo/GO_0008340	30892
adult locomotory behavior	http://purl.obolibrary.org/obo/GO_0008344	17059
larval locomotory behavior	http://purl.obolibrary.org/obo/GO_0008345	42514
positive regulation of 18-methylnonadec-1-ene biosynthetic process	http://purl.obolibrary.org/obo/GO_1900952	29475
negative regulation of 18-methylnonadec-1-ene biosynthetic process	http://purl.obolibrary.org/obo/GO_1900951	7966
regulation of 17-methylnonadec-1-ene biosynthetic process	http://purl.obolibrary.org/obo/GO_1900956	36005
regulation of 18-methylnonadec-1-ene metabolic process	http://purl.obolibrary.org/obo/GO_1900953	28117
negative regulation of 18-methylnonadec-1-ene metabolic process	http://purl.obolibrary.org/obo/GO_1900954	19184
regulation of 18-methylnonadec-1-ene biosynthetic process	http://purl.obolibrary.org/obo/GO_1900950	33467
positive regulation of 17-methylnonadec-1-ene biosynthetic process	http://purl.obolibrary.org/obo/GO_1900958	23222
negative regulation of 17-methylnonadec-1-ene biosynthetic process	http://purl.obolibrary.org/obo/GO_1900957	28185
positive regulation of 18-methylnonadec-1-ene metabolic process	http://purl.obolibrary.org/obo/GO_1900955	951
regulation of 17-methylnonadec-1-ene metabolic process	http://purl.obolibrary.org/obo/GO_1900959	40298
AV node cell action potential	http://purl.obolibrary.org/obo/GO_0086016	35853
SA node cell action potential	http://purl.obolibrary.org/obo/GO_0086015	7186
membrane repolarization during action potential	http://purl.obolibrary.org/obo/GO_0086011	6370
membrane depolarization during action potential	http://purl.obolibrary.org/obo/GO_0086010	10884
membrane depolarization during cardiac muscle cell action potential	http://purl.obolibrary.org/obo/GO_0086012	15775
Purkinje myocyte action potential	http://purl.obolibrary.org/obo/GO_0086017	18729
membrane repolarization during cardiac muscle cell action potential	http://purl.obolibrary.org/obo/GO_0086013	7021
atrial cardiac muscle cell action potential	http://purl.obolibrary.org/obo/GO_0086014	31248
SA node cell to atrial cardiac muscle cell signaling	http://purl.obolibrary.org/obo/GO_0086018	3039
cell-cell signaling involved in cardiac conduction	http://purl.obolibrary.org/obo/GO_0086019	30858
cell wall repair	http://purl.obolibrary.org/obo/GO_0071433	7806
peptide mating pheromone maturation involved in positive regulation of conjugation with cellular fusion	http://purl.obolibrary.org/obo/GO_0071432	19147
cell chemotaxis to angiotensin	http://purl.obolibrary.org/obo/GO_0071434	9735
low-density lipoprotein particle receptor binding	http://purl.obolibrary.org/obo/GO_0050750	28521
protein localization to pericentric heterochromatin	http://purl.obolibrary.org/obo/GO_1902682	541
mitochondrial outer membrane permeabilization involved in programmed cell death	http://purl.obolibrary.org/obo/GO_1902686	33412
negative regulation of NAD metabolic process	http://purl.obolibrary.org/obo/GO_1902689	38401
regulation of replication fork arrest at rDNA repeats	http://purl.obolibrary.org/obo/GO_1902681	29037
regulation of NAD metabolic process	http://purl.obolibrary.org/obo/GO_1902688	36663
positive regulation of receptor localization to synapse	http://purl.obolibrary.org/obo/GO_1902685	39518
negative regulation of receptor localization to synapse	http://purl.obolibrary.org/obo/GO_1902684	30478
positive regulation of RNA biosynthetic process	http://purl.obolibrary.org/obo/GO_1902680	16369
regulation of receptor localization to synapse	http://purl.obolibrary.org/obo/GO_1902683	32710
positive regulation of non-professional antigen presenting cell antigen processing and presentation	http://purl.obolibrary.org/obo/GO_0002621	30454
positive regulation of B cell antigen processing and presentation	http://purl.obolibrary.org/obo/GO_0002624	42737
negative regulation of proteolysis associated with antigen processing and presentation	http://purl.obolibrary.org/obo/GO_0002629	147
regulation of B cell antigen processing and presentation	http://purl.obolibrary.org/obo/GO_0002622	8103
negative regulation of B cell antigen processing and presentation	http://purl.obolibrary.org/obo/GO_0002623	438
regulation of T cell antigen processing and presentation	http://purl.obolibrary.org/obo/GO_0002625	27799
negative regulation of non-professional antigen presenting cell antigen processing and presentation	http://purl.obolibrary.org/obo/GO_0002620	29774
negative regulation of T cell antigen processing and presentation	http://purl.obolibrary.org/obo/GO_0002626	27239
regulation of proteolysis associated with antigen processing and presentation	http://purl.obolibrary.org/obo/GO_0002628	43058
positive regulation of T cell antigen processing and presentation	http://purl.obolibrary.org/obo/GO_0002627	36657
neurohypophyseal hormone activity	http://purl.obolibrary.org/obo/GO_0005185	31820
neuropeptide hormone activity	http://purl.obolibrary.org/obo/GO_0005184	24626
gonadotropin hormone-releasing hormone activity	http://purl.obolibrary.org/obo/GO_0005183	20836
pheromone activity	http://purl.obolibrary.org/obo/GO_0005186	4916
cellular response to toxic substance	http://purl.obolibrary.org/obo/GO_0097237	32083
cell motility in response to calcium ion	http://purl.obolibrary.org/obo/GO_0097231	34240
cellular response to methylglyoxal	http://purl.obolibrary.org/obo/GO_0097238	5455
cell motility in response to potassium ion	http://purl.obolibrary.org/obo/GO_0097230	6342
pyruvate synthase activity	http://purl.obolibrary.org/obo/GO_0019164	28837
pyridoxamine-phosphate transaminase activity	http://purl.obolibrary.org/obo/GO_0019163	28086
NMN nucleosidase activity	http://purl.obolibrary.org/obo/GO_0019160	42333
trans-2-enoyl-CoA reductase (NADPH) activity	http://purl.obolibrary.org/obo/GO_0019166	4800
pyridoxamine-oxaloacetate transaminase activity	http://purl.obolibrary.org/obo/GO_0019162	867
diamine transaminase activity	http://purl.obolibrary.org/obo/GO_0019161	2386
2-octaprenylphenol hydroxylase activity	http://purl.obolibrary.org/obo/GO_0019168	43719
thiamine kinase activity	http://purl.obolibrary.org/obo/GO_0019165	27317
histone H4K20 demethylase activity	http://purl.obolibrary.org/obo/GO_0035575	18716
N-terminal peptidyl-serine dimethylation	http://purl.obolibrary.org/obo/GO_0035572	43741
retinoic acid receptor signaling pathway involved in pronephric field specification	http://purl.obolibrary.org/obo/GO_0035576	26906
N-terminal peptidyl-serine trimethylation	http://purl.obolibrary.org/obo/GO_0035573	7997
N-terminal peptidyl-serine monomethylation	http://purl.obolibrary.org/obo/GO_0035571	31240
N-terminal peptidyl-serine methylation	http://purl.obolibrary.org/obo/GO_0035570	30552
compound eye retinal cell apoptotic process	http://purl.obolibrary.org/obo/GO_1990010	5075
protein storage vacuole organization	http://purl.obolibrary.org/obo/GO_1990019	23169
cellular response to benzoic acid	http://purl.obolibrary.org/obo/GO_0071319	34319
cellular response to alkaloid	http://purl.obolibrary.org/obo/GO_0071312	4462
cellular response to acetate	http://purl.obolibrary.org/obo/GO_0071311	14698
cellular response to isoquinoline alkaloid	http://purl.obolibrary.org/obo/GO_0071317	11515
cellular response to cocaine	http://purl.obolibrary.org/obo/GO_0071314	39501
cellular response to caffeine	http://purl.obolibrary.org/obo/GO_0071313	21339
cellular response to morphine	http://purl.obolibrary.org/obo/GO_0071315	26642
cellular response to organic substance	http://purl.obolibrary.org/obo/GO_0071310	43514
cellular response to nicotine	http://purl.obolibrary.org/obo/GO_0071316	18552
cellular response to ATP	http://purl.obolibrary.org/obo/GO_0071318	26743
2-hydroxy-4-isopropenylcyclohexane-1-carboxyl-CoA dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0034778	19373
4-isopropenyl-2-ketocyclohexane-1-carboxyl-CoA hydrolase activity	http://purl.obolibrary.org/obo/GO_0034779	9159
response to histamine	http://purl.obolibrary.org/obo/GO_0034776	37624
glutathione transmembrane transport	http://purl.obolibrary.org/obo/GO_0034775	32857
cellular response to 3,3',5-triiodo-L-thyronine	http://purl.obolibrary.org/obo/GO_1905243	15930
positive regulation of aspartic-type peptidase activity	http://purl.obolibrary.org/obo/GO_1905247	34917
regulation of modification of synaptic structure	http://purl.obolibrary.org/obo/GO_1905244	21918
negative regulation of aspartic-type peptidase activity	http://purl.obolibrary.org/obo/GO_1905246	13299
